date,sku_id,category,supplier_id,units_sold,price,promo_flag,is_black_friday_week,is_christmas_peak,stock_on_hand,stockout_flag,lead_time_days
2021-01-13,34,Power Tools,SUP_A,16,124.18,0,0,0,334,0,30
2021-01-14,34,Power Tools,SUP_A,8,126.52,0,0,0,311,0,30
2021-01-15,34,Power Tools,SUP_A,10,120.67,0,0,0,368,0,30
2021-01-16,34,Power Tools,SUP_A,20,131.52,0,0,0,341,0,30
2021-01-17,34,Power Tools,SUP_A,1,122.58,0,0,0,360,0,30
2021-01-18,34,Power Tools,SUP_A,12,123.91,0,0,0,325,0,30
2021-01-19,34,Power Tools,SUP_A,7,125.42,0,0,0,406,0,30
2021-01-20,34,Power Tools,SUP_A,10,127.82,0,0,0,288,0,30
2021-01-21,34,Power Tools,SUP_A,12,124.44,0,0,0,276,0,30
2021-01-22,34,Power Tools,SUP_A,9,129.42,0,0,0,359,0,30
2021-01-23,34,Power Tools,SUP_A,6,128.87,0,0,0,251,0,30
2021-01-24,34,Power Tools,SUP_A,7,121.7,0,0,0,378,0,30
2021-01-25,34,Power Tools,SUP_A,12,119.26,0,0,0,255,0,30
2021-01-26,34,Power Tools,SUP_A,13,119.59,0,0,0,333,0,30
2021-01-27,34,Power Tools,SUP_A,11,120.25,0,0,0,312,0,30
2021-01-28,34,Power Tools,SUP_A,10,128.52,0,0,0,366,0,30
2021-01-29,34,Power Tools,SUP_A,11,131.1,0,0,0,371,0,30
2021-01-30,34,Power Tools,SUP_A,15,120.7,0,0,0,270,0,30
2021-01-31,34,Power Tools,SUP_A,22,128.0,0,0,0,381,0,30
2021-02-01,34,Power Tools,SUP_A,9,126.14,0,0,0,281,0,30
2021-02-02,34,Power Tools,SUP_A,10,129.17,0,0,0,252,0,30
2021-02-03,34,Power Tools,SUP_A,12,122.54,0,0,0,370,0,30
2021-02-04,34,Power Tools,SUP_A,12,129.49,0,0,0,279,0,30
2021-02-05,34,Power Tools,SUP_A,11,130.38,0,0,0,319,0,30
2021-02-06,34,Power Tools,SUP_A,11,125.77,0,0,0,242,0,30
2021-02-07,34,Power Tools,SUP_A,11,126.19,0,0,0,297,0,30
2021-02-08,34,Power Tools,SUP_A,6,131.35,0,0,0,239,0,30
2021-02-09,34,Power Tools,SUP_A,12,129.88,0,0,0,361,0,30
2021-02-10,34,Power Tools,SUP_A,14,123.73,0,0,0,343,0,30
2021-02-11,34,Power Tools,SUP_A,8,121.77,0,0,0,412,0,30
2021-02-12,34,Power Tools,SUP_A,14,125.46,0,0,0,227,0,30
2021-02-13,34,Power Tools,SUP_A,12,120.75,0,0,0,219,0,30
2021-02-14,34,Power Tools,SUP_A,18,122.91,0,0,0,278,0,30
2021-02-15,34,Power Tools,SUP_A,9,127.14,0,0,0,351,0,30
2021-02-16,34,Power Tools,SUP_A,15,128.4,0,0,0,319,0,30
2021-02-17,34,Power Tools,SUP_A,12,130.07,0,0,0,242,0,30
2021-02-18,34,Power Tools,SUP_A,13,123.97,0,0,0,214,0,30
2021-02-19,34,Power Tools,SUP_A,7,124.02,0,0,0,239,0,30
2021-02-20,34,Power Tools,SUP_A,4,120.75,0,0,0,309,0,30
2021-02-21,34,Power Tools,SUP_A,9,119.43,0,0,0,395,0,30
2021-02-22,34,Power Tools,SUP_A,13,122.09,0,0,0,240,0,30
2021-02-23,34,Power Tools,SUP_A,11,122.88,0,0,0,271,0,30
2021-02-24,34,Power Tools,SUP_A,12,126.18,0,0,0,299,0,30
2021-02-25,34,Power Tools,SUP_A,14,119.63,0,0,0,303,0,30
2021-02-26,34,Power Tools,SUP_A,9,125.72,0,0,0,390,0,30
2021-02-27,34,Power Tools,SUP_A,11,127.22,0,0,0,322,0,30
2021-02-28,34,Power Tools,SUP_A,15,128.83,0,0,0,329,0,30
2021-03-01,34,Power Tools,SUP_A,8,120.38,0,0,0,315,0,30
2021-03-02,34,Power Tools,SUP_A,18,119.83,0,0,0,368,0,30
2021-03-03,34,Power Tools,SUP_A,15,120.6,0,0,0,372,0,30
2021-03-04,34,Power Tools,SUP_A,13,123.14,0,0,0,291,0,30
2021-03-05,34,Power Tools,SUP_A,10,122.88,0,0,0,366,0,30
2021-03-06,34,Power Tools,SUP_A,20,124.4,0,0,0,340,0,30
2021-03-07,34,Power Tools,SUP_A,12,126.76,0,0,0,388,0,30
2021-03-08,34,Power Tools,SUP_A,9,127.35,0,0,0,287,0,30
2021-03-09,34,Power Tools,SUP_A,9,129.53,0,0,0,291,0,30
2021-03-10,34,Power Tools,SUP_A,9,122.35,0,0,0,232,0,30
2021-03-11,34,Power Tools,SUP_A,13,119.7,0,0,0,264,0,30
2021-03-12,34,Power Tools,SUP_A,12,129.35,0,0,0,389,0,30
2021-03-13,34,Power Tools,SUP_A,22,129.11,0,0,0,283,0,30
2021-03-14,34,Power Tools,SUP_A,10,122.5,0,0,0,257,0,30
2021-03-15,34,Power Tools,SUP_A,4,127.94,0,0,0,401,0,30
2021-03-16,34,Power Tools,SUP_A,9,130.5,0,0,0,408,0,30
2021-03-17,34,Power Tools,SUP_A,12,124.29,0,0,0,218,0,30
2021-03-18,34,Power Tools,SUP_A,11,127.13,0,0,0,375,0,30
2021-03-19,34,Power Tools,SUP_A,14,130.24,0,0,0,369,0,30
2021-03-20,34,Power Tools,SUP_A,19,128.8,0,0,0,362,0,30
2021-03-21,34,Power Tools,SUP_A,11,130.82,0,0,0,291,0,30
2021-03-22,34,Power Tools,SUP_A,10,131.43,0,0,0,281,0,30
2021-03-23,34,Power Tools,SUP_A,8,130.93,0,0,0,304,0,30
2021-03-24,34,Power Tools,SUP_A,10,122.7,0,0,0,300,0,30
2021-03-25,34,Power Tools,SUP_A,13,126.48,0,0,0,275,0,30
2021-03-26,34,Power Tools,SUP_A,8,127.62,0,0,0,377,0,30
2021-03-27,34,Power Tools,SUP_A,10,123.14,0,0,0,378,0,30
2021-03-28,34,Power Tools,SUP_A,12,119.64,0,0,0,305,0,30
2021-03-29,34,Power Tools,SUP_A,7,130.5,0,0,0,249,0,30
2021-03-30,34,Power Tools,SUP_A,13,126.46,0,0,0,249,0,30
2021-03-31,34,Power Tools,SUP_A,9,131.43,0,0,0,399,0,30
2021-04-01,34,Power Tools,SUP_A,14,122.59,0,0,0,282,0,30
2021-04-02,34,Power Tools,SUP_A,11,123.16,0,0,0,409,0,30
2021-04-03,34,Power Tools,SUP_A,8,129.84,0,0,0,370,0,30
2021-04-04,34,Power Tools,SUP_A,12,129.89,0,0,0,271,0,30
2021-04-05,34,Power Tools,SUP_A,18,119.91,0,0,0,330,0,30
2021-04-06,34,Power Tools,SUP_A,17,121.5,0,0,0,361,0,30
2021-04-07,34,Power Tools,SUP_A,9,122.38,0,0,0,343,0,30
2021-04-08,34,Power Tools,SUP_A,7,119.93,0,0,0,368,0,30
2021-04-09,34,Power Tools,SUP_A,7,131.51,0,0,0,318,0,30
2021-04-10,34,Power Tools,SUP_A,11,125.05,0,0,0,289,0,30
2021-04-11,34,Power Tools,SUP_A,9,128.18,0,0,0,292,0,30
2021-04-12,34,Power Tools,SUP_A,7,124.65,0,0,0,397,0,30
2021-04-13,34,Power Tools,SUP_A,10,122.59,0,0,0,237,0,30
2021-04-14,34,Power Tools,SUP_A,12,123.77,0,0,0,249,0,30
2021-04-15,34,Power Tools,SUP_A,9,128.38,0,0,0,337,0,30
2021-04-16,34,Power Tools,SUP_A,15,130.1,0,0,0,341,0,30
2021-04-17,34,Power Tools,SUP_A,17,122.0,0,0,0,310,0,30
2021-04-18,34,Power Tools,SUP_A,13,119.86,0,0,0,306,0,30
2021-04-19,34,Power Tools,SUP_A,12,128.21,0,0,0,381,0,30
2021-04-20,34,Power Tools,SUP_A,12,124.1,0,0,0,386,0,30
2021-04-21,34,Power Tools,SUP_A,9,121.44,0,0,0,315,0,30
2021-04-22,34,Power Tools,SUP_A,10,129.19,0,0,0,251,0,30
2021-04-23,34,Power Tools,SUP_A,8,129.29,0,0,0,372,0,30
2021-04-24,34,Power Tools,SUP_A,12,130.54,0,0,0,256,0,30
2021-04-25,34,Power Tools,SUP_A,16,126.83,0,0,0,302,0,30
2021-04-26,34,Power Tools,SUP_A,8,125.84,0,0,0,229,0,30
2021-04-27,34,Power Tools,SUP_A,14,120.06,0,0,0,245,0,30
2021-04-28,34,Power Tools,SUP_A,8,125.43,0,0,0,362,0,30
2021-04-29,34,Power Tools,SUP_A,8,120.62,0,0,0,306,0,30
2021-04-30,34,Power Tools,SUP_A,22,119.57,0,0,0,246,0,30
2021-05-01,34,Power Tools,SUP_A,15,120.06,0,0,0,407,0,30
2021-05-02,34,Power Tools,SUP_A,14,124.09,0,0,0,222,0,30
2021-05-03,34,Power Tools,SUP_A,12,119.92,0,0,0,256,0,30
2021-05-04,34,Power Tools,SUP_A,8,131.13,0,0,0,403,0,30
2021-05-05,34,Power Tools,SUP_A,12,121.37,0,0,0,408,0,30
2021-05-06,34,Power Tools,SUP_A,12,120.86,0,0,0,255,0,30
2021-05-07,34,Power Tools,SUP_A,8,121.82,0,0,0,271,0,30
2021-05-08,34,Power Tools,SUP_A,13,125.49,0,0,0,245,0,30
2021-05-09,34,Power Tools,SUP_A,15,121.12,0,0,0,333,0,30
2021-05-10,34,Power Tools,SUP_A,17,128.63,0,0,0,361,0,30
2021-05-11,34,Power Tools,SUP_A,10,123.19,0,0,0,231,0,30
2021-05-12,34,Power Tools,SUP_A,7,124.83,0,0,0,244,0,30
2021-05-13,34,Power Tools,SUP_A,14,125.27,0,0,0,305,0,30
2021-05-14,34,Power Tools,SUP_A,9,123.52,0,0,0,379,0,30
2021-05-15,34,Power Tools,SUP_A,9,125.01,0,0,0,356,0,30
2021-05-16,34,Power Tools,SUP_A,11,129.32,0,0,0,233,0,30
2021-05-17,34,Power Tools,SUP_A,17,120.95,0,0,0,231,0,30
2021-05-18,34,Power Tools,SUP_A,14,125.32,0,0,0,218,0,30
2021-05-19,34,Power Tools,SUP_A,11,119.92,0,0,0,330,0,30
2021-05-20,34,Power Tools,SUP_A,8,128.62,0,0,0,392,0,30
2021-05-21,34,Power Tools,SUP_A,9,127.31,0,0,0,371,0,30
2021-05-22,34,Power Tools,SUP_A,11,119.21,0,0,0,274,0,30
2021-05-23,34,Power Tools,SUP_A,13,125.38,0,0,0,379,0,30
2021-05-24,34,Power Tools,SUP_A,12,119.32,0,0,0,282,0,30
2021-05-25,34,Power Tools,SUP_A,15,128.96,0,0,0,366,0,30
2021-05-26,34,Power Tools,SUP_A,13,120.01,0,0,0,223,0,30
2021-05-27,34,Power Tools,SUP_A,10,125.55,0,0,0,358,0,30
2021-05-28,34,Power Tools,SUP_A,13,121.45,0,0,0,242,0,30
2021-05-29,34,Power Tools,SUP_A,14,126.66,0,0,0,308,0,30
2021-05-30,34,Power Tools,SUP_A,10,130.25,0,0,0,329,0,30
2021-05-31,34,Power Tools,SUP_A,12,130.64,0,0,0,325,0,30
2021-06-01,34,Power Tools,SUP_A,4,122.45,0,0,0,230,0,30
2021-06-02,34,Power Tools,SUP_A,7,130.34,0,0,0,347,0,30
2021-06-03,34,Power Tools,SUP_A,7,128.68,0,0,0,404,0,30
2021-06-04,34,Power Tools,SUP_A,6,123.42,0,0,0,394,0,30
2021-06-05,34,Power Tools,SUP_A,12,126.83,0,0,0,374,0,30
2021-06-06,34,Power Tools,SUP_A,9,119.62,0,0,0,245,0,30
2021-06-07,34,Power Tools,SUP_A,4,126.72,0,0,0,323,0,30
2021-06-08,34,Power Tools,SUP_A,14,119.54,0,0,0,255,0,30
2021-06-09,34,Power Tools,SUP_A,13,127.14,0,0,0,408,0,30
2021-06-10,34,Power Tools,SUP_A,6,129.58,0,0,0,275,0,30
2021-06-11,34,Power Tools,SUP_A,7,123.44,0,0,0,223,0,30
2021-06-12,34,Power Tools,SUP_A,9,119.6,0,0,0,246,0,30
2021-06-13,34,Power Tools,SUP_A,12,120.42,0,0,0,350,0,30
2021-06-14,34,Power Tools,SUP_A,11,128.45,0,0,0,311,0,30
2021-06-15,34,Power Tools,SUP_A,6,130.6,0,0,0,264,0,30
2021-06-16,34,Power Tools,SUP_A,7,122.86,0,0,0,287,0,30
2021-06-17,34,Power Tools,SUP_A,12,126.51,0,0,0,364,0,30
2021-06-18,34,Power Tools,SUP_A,10,122.11,0,0,0,252,0,30
2021-06-19,34,Power Tools,SUP_A,8,124.54,0,0,0,406,0,30
2021-06-20,34,Power Tools,SUP_A,6,124.04,0,0,0,300,0,30
2021-06-21,34,Power Tools,SUP_A,15,124.76,0,0,0,266,0,30
2021-06-22,34,Power Tools,SUP_A,6,131.55,0,0,0,345,0,30
2021-06-23,34,Power Tools,SUP_A,10,122.55,0,0,0,356,0,30
2021-06-24,34,Power Tools,SUP_A,11,124.21,0,0,0,308,0,30
2021-06-25,34,Power Tools,SUP_A,9,130.69,0,0,0,305,0,30
2021-06-26,34,Power Tools,SUP_A,10,127.31,0,0,0,310,0,30
2021-06-27,34,Power Tools,SUP_A,4,119.33,0,0,0,354,0,30
2021-06-28,34,Power Tools,SUP_A,13,121.81,0,0,0,251,0,30
2021-06-29,34,Power Tools,SUP_A,7,129.4,0,0,0,338,0,30
2021-06-30,34,Power Tools,SUP_A,14,126.45,0,0,0,246,0,30
2021-07-01,34,Power Tools,SUP_A,4,123.6,0,0,0,317,0,30
2021-07-02,34,Power Tools,SUP_A,7,121.38,0,0,0,411,0,30
2021-07-03,34,Power Tools,SUP_A,13,126.01,0,0,0,318,0,30
2021-07-04,34,Power Tools,SUP_A,12,124.55,0,0,0,278,0,30
2021-07-05,34,Power Tools,SUP_A,11,101.39,1,0,0,316,0,30
2021-07-06,34,Power Tools,SUP_A,18,102.22,1,0,0,358,0,30
2021-07-07,34,Power Tools,SUP_A,10,98.37,1,0,0,262,0,30
2021-07-08,34,Power Tools,SUP_A,15,91.72,1,0,0,398,0,30
2021-07-09,34,Power Tools,SUP_A,15,94.02,1,0,0,228,0,30
2021-07-10,34,Power Tools,SUP_A,19,94.21,1,0,0,299,0,30
2021-07-11,34,Power Tools,SUP_A,15,103.87,1,0,0,213,0,30
2021-07-12,34,Power Tools,SUP_A,21,94.84,1,0,0,271,0,30
2021-07-13,34,Power Tools,SUP_A,12,113.45,1,0,0,259,0,30
2021-07-14,34,Power Tools,SUP_A,14,95.07,1,0,0,393,0,30
2021-07-15,34,Power Tools,SUP_A,19,89.64,1,0,0,296,0,30
2021-07-16,34,Power Tools,SUP_A,11,109.01,1,0,0,328,0,30
2021-07-17,34,Power Tools,SUP_A,14,91.46,1,0,0,362,0,30
2021-07-18,34,Power Tools,SUP_A,18,95.32,1,0,0,291,0,30
2021-07-19,34,Power Tools,SUP_A,6,125.44,0,0,0,366,0,30
2021-07-20,34,Power Tools,SUP_A,9,121.01,0,0,0,267,0,30
2021-07-21,34,Power Tools,SUP_A,6,121.1,0,0,0,246,0,30
2021-07-22,34,Power Tools,SUP_A,9,119.32,0,0,0,323,0,30
2021-07-23,34,Power Tools,SUP_A,7,121.08,0,0,0,307,0,30
2021-07-24,34,Power Tools,SUP_A,9,129.73,0,0,0,353,0,30
2021-07-25,34,Power Tools,SUP_A,10,122.53,0,0,0,220,0,30
2021-07-26,34,Power Tools,SUP_A,9,122.59,0,0,0,352,0,30
2021-07-27,34,Power Tools,SUP_A,1,123.55,0,0,0,371,0,30
2021-07-28,34,Power Tools,SUP_A,4,122.15,0,0,0,384,0,30
2021-07-29,34,Power Tools,SUP_A,8,119.84,0,0,0,311,0,30
2021-07-30,34,Power Tools,SUP_A,6,127.06,0,0,0,381,0,30
2021-07-31,34,Power Tools,SUP_A,19,122.31,0,0,0,269,0,30
2021-08-01,34,Power Tools,SUP_A,12,123.14,0,0,0,401,0,30
2021-08-02,34,Power Tools,SUP_A,11,112.12,1,0,0,324,0,30
2021-08-03,34,Power Tools,SUP_A,16,104.88,1,0,0,371,0,30
2021-08-04,34,Power Tools,SUP_A,10,87.75,1,0,0,370,0,30
2021-08-05,34,Power Tools,SUP_A,7,94.55,1,0,0,399,0,30
2021-08-06,34,Power Tools,SUP_A,8,100.85,1,0,0,378,0,30
2021-08-07,34,Power Tools,SUP_A,15,90.63,1,0,0,235,0,30
2021-08-08,34,Power Tools,SUP_A,20,102.61,1,0,0,232,0,30
2021-08-09,34,Power Tools,SUP_A,7,124.49,0,0,0,295,0,30
2021-08-10,34,Power Tools,SUP_A,7,123.57,0,0,0,328,0,30
2021-08-11,34,Power Tools,SUP_A,6,131.5,0,0,0,352,0,30
2021-08-12,34,Power Tools,SUP_A,7,130.38,0,0,0,392,0,30
2021-08-13,34,Power Tools,SUP_A,8,129.67,0,0,0,403,0,30
2021-08-14,34,Power Tools,SUP_A,12,119.08,0,0,0,316,0,30
2021-08-15,34,Power Tools,SUP_A,9,120.75,0,0,0,243,0,30
2021-08-16,34,Power Tools,SUP_A,7,119.14,0,0,0,296,0,30
2021-08-17,34,Power Tools,SUP_A,10,121.03,0,0,0,234,0,30
2021-08-18,34,Power Tools,SUP_A,8,120.16,0,0,0,258,0,30
2021-08-19,34,Power Tools,SUP_A,7,123.78,0,0,0,259,0,30
2021-08-20,34,Power Tools,SUP_A,8,130.38,0,0,0,354,0,30
2021-08-21,34,Power Tools,SUP_A,12,120.01,0,0,0,255,0,30
2021-08-22,34,Power Tools,SUP_A,9,123.51,0,0,0,299,0,30
2021-08-23,34,Power Tools,SUP_A,5,126.65,0,0,0,316,0,30
2021-08-24,34,Power Tools,SUP_A,6,124.74,0,0,0,284,0,30
2021-08-25,34,Power Tools,SUP_A,11,124.67,0,0,0,374,0,30
2021-08-26,34,Power Tools,SUP_A,8,123.39,0,0,0,335,0,30
2021-08-27,34,Power Tools,SUP_A,6,127.03,0,0,0,342,0,30
2021-08-28,34,Power Tools,SUP_A,17,131.53,0,0,0,286,0,30
2021-08-29,34,Power Tools,SUP_A,7,124.17,0,0,0,415,0,30
2021-08-30,34,Power Tools,SUP_A,6,121.41,0,0,0,345,0,30
2021-08-31,34,Power Tools,SUP_A,7,131.13,0,0,0,307,0,30
2021-09-01,34,Power Tools,SUP_A,11,124.64,0,0,0,409,0,30
2021-09-02,34,Power Tools,SUP_A,8,127.78,0,0,0,363,0,30
2021-09-03,34,Power Tools,SUP_A,4,126.43,0,0,0,246,0,30
2021-09-04,34,Power Tools,SUP_A,16,126.53,0,0,0,214,0,30
2021-09-05,34,Power Tools,SUP_A,12,121.19,0,0,0,374,0,30
2021-09-06,34,Power Tools,SUP_A,10,122.25,0,0,0,241,0,30
2021-09-07,34,Power Tools,SUP_A,14,125.19,0,0,0,406,0,30
2021-09-08,34,Power Tools,SUP_A,10,119.1,0,0,0,285,0,30
2021-09-09,34,Power Tools,SUP_A,15,128.38,0,0,0,404,0,30
2021-09-10,34,Power Tools,SUP_A,6,129.94,0,0,0,255,0,30
2021-09-11,34,Power Tools,SUP_A,15,128.62,0,0,0,221,0,30
2021-09-12,34,Power Tools,SUP_A,8,119.42,0,0,0,376,0,30
2021-09-13,34,Power Tools,SUP_A,14,119.64,0,0,0,332,0,30
2021-09-14,34,Power Tools,SUP_A,7,128.11,0,0,0,387,0,30
2021-09-15,34,Power Tools,SUP_A,10,126.85,0,0,0,354,0,30
2021-09-16,34,Power Tools,SUP_A,25,127.06,0,0,0,393,0,30
2021-09-17,34,Power Tools,SUP_A,13,130.19,0,0,0,372,0,30
2021-09-18,34,Power Tools,SUP_A,12,126.55,0,0,0,301,0,30
2021-09-19,34,Power Tools,SUP_A,16,129.23,0,0,0,338,0,30
2021-09-20,34,Power Tools,SUP_A,14,130.79,0,0,0,343,0,30
2021-09-21,34,Power Tools,SUP_A,12,121.16,0,0,0,401,0,30
2021-09-22,34,Power Tools,SUP_A,9,124.2,0,0,0,243,0,30
2021-09-23,34,Power Tools,SUP_A,11,128.18,0,0,0,256,0,30
2021-09-24,34,Power Tools,SUP_A,14,129.87,0,0,0,236,0,30
2021-09-25,34,Power Tools,SUP_A,14,130.05,0,0,0,363,0,30
2021-09-26,34,Power Tools,SUP_A,11,120.11,0,0,0,305,0,30
2021-09-27,34,Power Tools,SUP_A,7,129.62,0,0,0,378,0,30
2021-09-28,34,Power Tools,SUP_A,12,125.6,0,0,0,391,0,30
2021-09-29,34,Power Tools,SUP_A,13,122.68,0,0,0,285,0,30
2021-09-30,34,Power Tools,SUP_A,13,125.29,0,0,0,376,0,30
2021-10-01,34,Power Tools,SUP_A,21,119.5,0,0,0,385,0,30
2021-10-02,34,Power Tools,SUP_A,25,123.22,0,0,0,306,0,30
2021-10-03,34,Power Tools,SUP_A,21,119.14,0,0,0,268,0,30
2021-10-04,34,Power Tools,SUP_A,21,123.01,0,0,0,302,0,30
2021-10-05,34,Power Tools,SUP_A,13,121.95,0,0,0,256,0,30
2021-10-06,34,Power Tools,SUP_A,17,124.06,0,0,0,394,0,30
2021-10-07,34,Power Tools,SUP_A,18,129.6,0,0,0,243,0,30
2021-10-08,34,Power Tools,SUP_A,11,126.34,0,0,0,225,0,30
2021-10-09,34,Power Tools,SUP_A,23,124.37,0,0,0,396,0,30
2021-10-10,34,Power Tools,SUP_A,16,129.6,0,0,0,369,0,30
2021-10-11,34,Power Tools,SUP_A,31,109.4,1,0,0,266,0,30
2021-10-12,34,Power Tools,SUP_A,23,94.34,1,0,0,299,0,30
2021-10-13,34,Power Tools,SUP_A,36,102.65,1,0,0,261,0,30
2021-10-14,34,Power Tools,SUP_A,20,93.97,1,0,0,389,0,30
2021-10-15,34,Power Tools,SUP_A,30,108.21,1,0,0,257,0,30
2021-10-16,34,Power Tools,SUP_A,25,97.6,1,0,0,387,0,30
2021-10-17,34,Power Tools,SUP_A,33,106.21,1,0,0,242,0,30
2021-10-18,34,Power Tools,SUP_A,9,123.26,0,0,0,387,0,30
2021-10-19,34,Power Tools,SUP_A,14,131.53,0,0,0,223,0,30
2021-10-20,34,Power Tools,SUP_A,21,124.13,0,0,0,249,0,30
2021-10-21,34,Power Tools,SUP_A,12,122.95,0,0,0,350,0,30
2021-10-22,34,Power Tools,SUP_A,13,124.62,0,0,0,276,0,30
2021-10-23,34,Power Tools,SUP_A,14,127.38,0,0,0,241,0,30
2021-10-24,34,Power Tools,SUP_A,15,122.29,0,0,0,272,0,30
2021-10-25,34,Power Tools,SUP_A,23,130.52,0,0,0,239,0,30
2021-10-26,34,Power Tools,SUP_A,15,128.94,0,0,0,298,0,30
2021-10-27,34,Power Tools,SUP_A,13,128.61,0,0,0,225,0,30
2021-10-28,34,Power Tools,SUP_A,27,121.62,0,0,0,285,0,30
2021-10-29,34,Power Tools,SUP_A,26,123.06,0,0,0,298,0,30
2021-10-30,34,Power Tools,SUP_A,16,119.66,0,0,0,331,0,30
2021-10-31,34,Power Tools,SUP_A,13,131.45,0,0,0,278,0,30
2021-11-01,34,Power Tools,SUP_A,24,133.11,0,0,0,208,0,30
2021-11-02,34,Power Tools,SUP_A,17,133.49,0,0,0,340,0,30
2021-11-03,34,Power Tools,SUP_A,11,130.11,0,0,0,284,0,30
2021-11-04,34,Power Tools,SUP_A,22,130.74,0,0,0,307,0,30
2021-11-05,34,Power Tools,SUP_A,13,135.09,0,0,0,275,0,30
2021-11-06,34,Power Tools,SUP_A,13,129.34,0,0,0,374,0,30
2021-11-07,34,Power Tools,SUP_A,30,130.31,0,0,0,360,0,30
2021-11-08,34,Power Tools,SUP_A,21,133.81,0,0,0,283,0,30
2021-11-09,34,Power Tools,SUP_A,20,130.89,0,0,0,311,0,30
2021-11-10,34,Power Tools,SUP_A,17,127.49,0,0,0,293,0,30
2021-11-11,34,Power Tools,SUP_A,10,133.71,0,0,0,295,0,30
2021-11-12,34,Power Tools,SUP_A,11,128.62,0,0,0,402,0,30
2021-11-13,34,Power Tools,SUP_A,13,134.3,0,0,0,406,0,30
2021-11-14,34,Power Tools,SUP_A,28,131.03,0,0,0,244,0,30
2021-11-15,34,Power Tools,SUP_A,14,125.78,0,0,0,237,0,30
2021-11-16,34,Power Tools,SUP_A,19,132.66,0,0,0,302,0,30
2021-11-17,34,Power Tools,SUP_A,15,136.03,0,0,0,241,0,30
2021-11-18,34,Power Tools,SUP_A,17,133.29,0,0,0,290,0,30
2021-11-19,34,Power Tools,SUP_A,15,137.62,0,0,0,350,0,30
2021-11-20,34,Power Tools,SUP_A,26,132.6,0,0,0,203,0,30
2021-11-21,34,Power Tools,SUP_A,17,133.72,0,0,0,273,0,30
2021-11-22,34,Power Tools,SUP_A,14,125.45,0,1,0,322,0,30
2021-11-23,34,Power Tools,SUP_A,7,132.23,0,1,0,379,0,30
2021-11-24,34,Power Tools,SUP_A,11,126.13,0,1,0,281,0,30
2021-11-25,34,Power Tools,SUP_A,10,132.24,0,1,0,374,0,30
2021-11-26,34,Power Tools,SUP_A,10,135.31,0,1,0,252,0,30
2021-11-27,34,Power Tools,SUP_A,15,126.84,0,1,0,244,0,30
2021-11-28,34,Power Tools,SUP_A,18,125.67,0,1,0,227,0,30
2021-11-29,34,Power Tools,SUP_A,27,108.09,1,1,0,311,0,30
2021-11-30,34,Power Tools,SUP_A,31,112.32,1,1,0,345,0,30
2021-12-01,34,Power Tools,SUP_A,40,110.41,1,0,1,282,0,30
2021-12-02,34,Power Tools,SUP_A,25,92.42,1,0,1,345,0,30
2021-12-03,34,Power Tools,SUP_A,34,95.84,1,0,1,367,0,30
2021-12-04,34,Power Tools,SUP_A,27,94.41,1,0,1,217,0,30
2021-12-05,34,Power Tools,SUP_A,34,91.99,1,0,1,278,0,30
2021-12-06,34,Power Tools,SUP_A,12,135.79,0,0,1,289,0,30
2021-12-07,34,Power Tools,SUP_A,14,136.6,0,0,1,396,0,30
2021-12-08,34,Power Tools,SUP_A,18,127.36,0,0,1,362,0,30
2021-12-09,34,Power Tools,SUP_A,15,125.31,0,0,1,384,0,30
2021-12-10,34,Power Tools,SUP_A,20,128.34,0,0,1,383,0,30
2021-12-11,34,Power Tools,SUP_A,22,134.82,0,0,1,207,0,30
2021-12-12,34,Power Tools,SUP_A,25,126.2,0,0,1,279,0,30
2021-12-13,34,Power Tools,SUP_A,37,105.25,1,0,1,200,0,30
2021-12-14,34,Power Tools,SUP_A,32,103.4,1,0,1,346,0,30
2021-12-15,34,Power Tools,SUP_A,30,106.33,1,0,1,207,0,30
2021-12-16,34,Power Tools,SUP_A,28,91.33,1,0,1,245,0,30
2021-12-17,34,Power Tools,SUP_A,40,115.18,1,0,1,361,0,30
2021-12-18,34,Power Tools,SUP_A,40,90.48,1,0,1,314,0,30
2021-12-19,34,Power Tools,SUP_A,28,100.35,1,0,1,252,0,30
2021-12-20,34,Power Tools,SUP_A,28,128.59,0,0,1,257,0,30
2021-12-21,34,Power Tools,SUP_A,17,132.59,0,0,1,340,0,30
2021-12-22,34,Power Tools,SUP_A,20,127.81,0,0,1,311,0,30
2021-12-23,34,Power Tools,SUP_A,13,131.74,0,0,1,341,0,30
2021-12-24,34,Power Tools,SUP_A,16,137.69,0,0,1,258,0,30
2021-12-25,34,Power Tools,SUP_A,20,132.49,0,0,0,261,0,30
2021-12-26,34,Power Tools,SUP_A,12,125.84,0,0,0,353,0,30
2021-12-27,34,Power Tools,SUP_A,25,116.4,1,0,0,315,0,30
2021-12-28,34,Power Tools,SUP_A,21,93.5,1,0,0,246,0,30
2021-12-29,34,Power Tools,SUP_A,28,112.5,1,0,0,360,0,30
2021-12-30,34,Power Tools,SUP_A,33,91.79,1,0,0,273,0,30
2021-12-31,34,Power Tools,SUP_A,27,106.89,1,0,0,258,0,30
2022-01-01,34,Power Tools,SUP_A,16,130.14,0,0,0,314,0,30
2022-01-02,34,Power Tools,SUP_A,11,122.86,0,0,0,250,0,30
2022-01-03,34,Power Tools,SUP_A,11,128.53,0,0,0,347,0,30
2022-01-04,34,Power Tools,SUP_A,7,130.36,0,0,0,336,0,30
